tmdb_movie_id,tmdb_director_id,movie_title
309028,123738,Midnight Diner
39977,67941,Rurouni Kenshin: Requiem for the Ishin Patriots
72443,99245,"Josee, the Tiger and the Fish"
10643,50651,Godzilla 2000: Millennium
380620,26882,Creepy
36091,84990,Crying Out Love in the Center of the World
519176,133704,Gintama 2: Rules are Made to Be Broken
20525,25645,Hana
110345,76171,Dead Sushi
21769,24636,Armitage: Dual Matrix
66788,545393,Sailor Suit and Machine Gun
37939,82461,Youth of the Beast
44587,58159,X: The Movie
98631,67075,Himizu
29269,134102,Tony Takitani
1044343,78345,Zen - Grogu and Dust Bunnies
27425,81273,Blind Beast
101981,124640,Teke Teke
13754,56343,Tekkonkinkreet
3107,18598,Destroy All Monsters
26893,5026,The Lower Depths
428142,1715773,Fate/Grand Order: First Order
382272,144536,Death Note: Light Up the NEW World
32171,67316,Infection
271709,1074547,Initial D Legend 1: Awakening
537552,1118433,Every Day a Good Day
19884,85309,The Sword of Doom
33205,5026,Dodes'ka-den
42041,67075,Noriko's Dinner Table
104549,137495,"Throw Away Your Books, Rally in the Streets"
21784,67075,Exte: Hair Extensions
29657,114722,Nana
55197,95501,The Flavor of Green Tea Over Rice
41474,80702,Lone Wolf and Cub: Baby Cart to Hades
359171,1507995,Orange
23606,3317,A Scene at the Sea
76190,1028333,Lupin the Third: Voyage to Danger
23166,2294116,The Garden of Sinners: Oblivion Recording
35435,16137,Eden of the East Movie I: The King of Eden
285812,1350920,Doraemon: New Nobita's Great Demon - Peko and the Exploration Party of Five
315841,3317,Ryuzo and the Seven Henchmen
14217,20310,Reincarnation
1284460,1392433,Alpha
929831,95901,The Empire
1246049,59,Dracula
1358491,4768063,Yoroï
101,59,Léon: The Professional
804370,2134833,Arco
18,59,The Fifth Element
1456349,120229,It Was Just an Accident
965890,1473453,Vincent Must Die
986206,1395388,Night Carnage
682012,2694520,Little Amélie or the Character of Rain
682012,142070,Little Amélie or the Character of Rain
77338,84426,The Intouchables
77338,84425,The Intouchables
1660,1650,Small Change
451955,4387,Double Lover
1244975,228881,The Orphans
484751,1014557,Through the Fire
1235304,17520,Colours of Time
5781,793,That Obscure Object of Desire
1266798,1002647,Dog 51
46738,137427,Incendies
1290432,236889,A Private Life
1084736,58255,The Count of Monte Cristo
1084736,57558,The Count of Monte Cristo
614488,1807614,Street Flow
614488,2152887,Street Flow
812037,6295,Last Summer
112160,1642,Sexual Chronicles of a French Family
112160,66022,Sexual Chronicles of a French Family
979,14597,Irreversible
1147400,1565301,"Miraculous World: Paris, Tales of Shadybug and Claw Noir"
1254808,564,Nouvelle Vague
1450599,544034,K.O.
121875,4387,In the House
194,2419,Amélie
81774,239341,Exploits of a Young Don Juan
40650,3831,Le Silence de la mer
13043,74112,Camping
1791,6011,The Piano Teacher
42337,34262,Beau Pere
359364,66150,Human
1254135,1422940,"13 Days, 13 Nights"
10995,2352,The Lover
5528,43993,The Chorus
959604,54291,Beating Hearts
1063875,72266,Miss Violet
901563,1274468,Close
2330,23945,Taxi
86331,128712,Desire
3134,1137890,Baise-moi
3134,30716,Baise-moi
1289888,1592793,French Lover
4031,34262,Going Places
73057,82289,Quatre Garçons pleins d'avenir
1145899,1186076,Marsupilami
1196470,232898,Survive
944401,59,Dogman
467938,1607016,Revenge
1147416,1565301,"Miraculous World: London, At the Edge of Time"
375804,74112,Camping 3
24402,38007,Emmanuelle
74643,67717,The Artist
1034947,2152887,Street Flow 2
1034947,1807614,Street Flow 2
2899,4275,Asterix & Obelix: Mission Cleopatra
201018,6012,Fanny
406,2406,La Haine
1255788,78226,The Gardener
531428,68813,Portrait of a Lady on Fire
4180,35208,Three Men and a Cradle
43146,238954,Fanny
9539,59611,Martyrs
487616,1925247,Curiosa
454527,10491,Benedetta
173185,56735,It Boy
936074,2115677,Tenor
496450,1762584,"Miraculous: Ladybug & Cat Noir, The Movie"
11684,24380,La Cage aux Folles II
38277,74112,Camping 2
974950,17496,Emilia Pérez
796185,1422940,The Three Musketeers: D'Artagnan
1262983,56735,MadS
586863,144817,Les Misérables
984324,84439,The Wages of Fear
184314,4387,Young & Beautiful
1025527,1077998,The Chase
7229,38507,Ruby & Quentin
9992,59,Arthur and the Invisibles
65496,25340,Student Services
2110,21647,Wasabi
915935,1175620,Anatomy of a Fall
1233506,56401,The Shrinking Man
48266,76910,Ma mère
59118,51445,The Prey
39412,26183,Emmanuelle 3
29259,103393,Le Trou
9317,39138,The Cabbage Soup
1313144,133398,The Piano Accident
1013446,129937,Reflection in a Dead Diamond
1013446,129938,Reflection in a Dead Diamond
1020822,1566136,Animale
1094473,63121,Bambi: A Tale of Life in the Woods
14257,11195,Delusions of Grandeur
1291659,21678,The Wizard of the Kremlin
292431,14597,Love
444291,17614,I Got Life!
10226,59291,High Tension
499726,238401,MILF
61683,223502,Don't Deliver Us from Evil
712150,64575,The Speech
78480,81437,Monsieur Lazhar
1010928,19119,Wingwomen
175,59,The Big Blue
971968,1170459,Being Maria
60672,16919,Crimson Rivers II: Angels of the Apocalypse
1140056,2820598,Gold Brick
89899,67717,The Players
89899,25340,The Players
89899,54291,The Players
89899,938077,The Players
89899,85340,The Players
89899,56024,The Players
89899,77008,The Players
647745,1704321,The Morning After
5070,34262,How Much Do You Love Me?
665828,2419,Bigbug
136403,1105712,Populaire
18300,1963,Jet Lag
589978,35968,Fahim
960292,213451,My Sole Desire
434355,1077537,Taxi 5
86837,6011,Amour
1001311,18184,Under Paris
1102776,2209601,AKA
643215,19866,Asterix & Obelix: The Middle Kingdom
507076,14597,Climax
204,2559,The Wages of Fear
35552,59,The Extraordinary Adventures of Adèle Blanc-Sec
892527,56735,King
845111,1422940,The Three Musketeers: Milady
886953,2261844,Placés
1002155,1186858,Monsieur Aznavour
1002155,1562429,Monsieur Aznavour
191718,1172229,You and the Night
382597,37627,R.A.I.D. Special Unit
265177,143593,Mommy
712120,1571616,Red Soil
108,1126,Three Colors: Blue
269,3776,Breathless
170522,47826,Asterix: The Mansions of the Gods
170522,1397397,Asterix: The Mansions of the Gods
1002158,1545190,Vultures
468287,1202302,Hannah
63319,236889,Belle épine
74513,572045,Special Forces
470211,1866919,(Girl)Friend
35987,14353,Lola Montès
26505,59,Arthur and the Revenge of Maltazard
37645,35896,22 Bullets
498402,62531,Aline
21575,17496,A Prophet
1144430,1188208,Last Bullet
10795,19866,Tell No One
660000,113855,Lost Illusions
4561,38007,The Story of O
266,3776,Contempt
197796,8296,Beauty and the Beast
27019,73153,Céline and Julie Go Boating
10045,35453,District B13
71524,11195,Ace of Aces
401698,1263131,Hidden Kisses
416148,1598569,Rocco
416148,1598568,Rocco
67,357,Paradise Now
340676,21678,Personal Shopper
438478,146436,Pornocracy: The New Sex Multinationals
62662,11201,Rookies Go to War
630240,1392433,Titane
656274,73761,Little Girl
961718,1077537,Medellin
266537,25854,Not My Type
1631,6295,A Real Young Girl
53023,6817,Happiness
526811,1035304,Simple Passion
15712,21669,Welcome
79108,1375201,Starbuck
1229730,1914386,Carjackers
46581,130313,Immoral Tales
9322,59,Nikita
348060,119195,Antigang
12169,71506,The First Day of the Rest of Your Life
690,10346,Pickpocket
434358,24891,Belle and Sebastian 3: The Last Chapter
53244,6295,Sex Is Comedy
487476,77008,Nothing to Hide
1210732,24893,How to Make a Killing
15049,32868,Bon Cop Bad Cop
662,9956,La Jetée
77459,65629,A Monster in Paris
1871,19639,Fantomas
37905,119194,The Horde
37905,119195,The Horde
1309725,240738,The Richest Woman in the World
21778,4275,RRRrrrr!!!
42501,15389,Murmur of the Heart
34186,27436,The Ax
6312,8296,Brotherhood of the Wolf
2332,21647,Taxi 2
283330,222686,Eden
1261501,1293457,Ad Vitam
50435,188517,Bilitis
5511,3831,Le Samouraï
152584,17458,Blue Is the Warmest Color
2003,6295,Anatomy of Hell
745611,72266,Delicious
912480,1575183,Red Rooms
594130,33880,Attila
894246,25735,Ride Above
25253,18563,Crooks in Clover
2594,21171,Monsieur Batignole
377275,1175620,In Bed with Victoria
2395,24886,Asterix at the Olympic Games
2395,20674,Asterix at the Olympic Games
85870,1011158,My Way
60670,2406,The Crimson Rivers
712454,1801184,The Summit of the Gods
852445,1636365,Acid
29562,88820,Fascination
147,1650,The 400 Blows
393519,1392433,Raw
893366,2181532,Little Nicholas: Happy as Can Be
893366,1587696,Little Nicholas: Happy as Can Be
1259983,225407,Guru
478860,1051327,Proxima
1154215,1011158,Elyas
2731,27614,Indochine
259,1650,Love on the Run
1076897,47826,Kaamelott: The Second Chapter (Part I)
1429348,4387,The Stranger
417489,190103,Bon Cop Bad Cop 2
559401,1175620,Sibyl
976830,1223236,The Deep Dark
616331,73761,Adolescents
73134,188517,Tender Cousins
15357,78146,District 13: Ultimatum
204436,1186851,Jack and the Cuckoo-Clock Heart
204436,1186852,Jack and the Cuckoo-Clock Heart
197950,1002647,The Connection
452016,1806870,Jeune Femme
42949,59,Arthur 3: The War of the Two Worlds
110,1126,Three Colors: Red
643236,35959,Meet the Malawas
3480,32012,The Old Gun
19976,83046,The Exterminating Angels
22302,137427,Polytechnique
487004,1933730,The Full House
399121,3556,An Officer and a Spy
41411,21269,The Round Up
304410,85340,The Bélier Family
8266,54222,Female Agents
67753,38393,Heartbeat
119193,64205,What the Day Owes the Night
518496,2023722,Sauvage
46207,9888,White Material
47904,20665,Outside the Law
641501,1025684,How I Became a Superhero
471498,59291,Oxygen
788977,119293,Cairo Conspiracy
649,793,Belle de Jour
484468,2194514,The Wolf's Call
44737,131321,Babies
11661,70221,Joyeux Noel
519141,143593,Matthias & Maxime
26338,6295,Romance
10086,63174,Man Bites Dog
10086,47820,Man Bites Dog
10086,63175,Man Bites Dog
40641,24882,Lola
35650,137427,Maelström
1096642,585078,The Ties That Bind Us
1278263,935123,The Seed of the Sacred Fig
73532,16767,Le Havre
968739,1452603,Dangerous Liaisons
28209,100117,Emmanuelle: The Joys of a Woman
454549,1125143,Zombillénium
454549,1804197,Zombillénium
11687,64909,The Visitors
1171640,228881,GTMAX
1142518,19119,Freedom
570,6295,Fat Girl
166,1961,The Party
1158996,1347679,Souleymane's Story
1091181,1618156,Family Pack
477018,1105712,The Translators
79070,232898,Sleepless Night
2011,20659,Persepolis
2011,20709,Persepolis
1407,16919,La Vie en Rose
843843,89628,Suddenly
613319,1185267,Selfie
613319,1581395,Selfie
613319,93533,Selfie
613319,125977,Selfie
613319,89628,Selfie
451504,20073,Joint Custody
2383,2352,The Bear
35717,27977,Pola X
1284505,1179686,Forced Vacation
1284505,1145348,Forced Vacation
44588,35959,Hellphone
43003,40,F for Fake
665488,82304,Divorce Club
12531,72667,The Apartment
109,1126,Three Colors: White
412520,228090,Sex Doll
848685,96690,The Beasts
485098,1917115,Treat Me Like Fire
123229,1077537,Porn in the Hood
62204,2352,Quest for Fire
12541,18563,Le Guignolo
366514,64575,Up for Love
25866,11195,The Sucker
961077,54338,The Little Sister
2334,21647,Taxi 3
1265623,78210,Banger
944303,19370,Le Torrent
485166,931581,Amanda
659959,4387,Summer of 85
21145,71930,Louise-Michel
21145,71929,Louise-Michel
135281,49168,Camille Rewinds
1018728,1635420,Latin for All
892,2419,Delicatessen
892,13680,Delicatessen
755812,1565301,"Miraculous World: New York, United HeroeZ"
43071,230856,Corto Maltese: The Secret Court of the Arcane
332794,69987,The Odyssey
8290,11195,Don't Look Now... We're Being Shot At!
398929,1186076,Alibi.com
36245,793,Diary of a Chambermaid
11915,70937,The Gendarme and the Gendarmettes
11915,39138,The Gendarme and the Gendarmettes
11799,15389,Viva Maria!
266040,32501,Bird People
663260,225407,Black Box
2912,19069,The Butcher
525554,84439,The Bouncer
1000075,232747,The Price of Money: A Largo Winch Adventure
4195,19069,Bluebeard
1230208,52342,Squad 36
960139,2434376,The House
73764,32082,My Nights Are More Beautiful Than Your Days
637534,1002647,The Stronghold
270400,19119,Breathe
4485,37451,Diva
477072,232747,Mothers' Instinct
125623,77128,The Other Son
36108,10316,To Each His Own Cinema
36108,21678,To Each His Own Cinema
36108,19684,To Each His Own Cinema
36108,20640,To Each His Own Cinema
36108,12114,To Each His Own Cinema
36108,10757,To Each His Own Cinema
36108,45138,To Each His Own Cinema
36108,71174,To Each His Own Cinema
36108,56836,To Each His Own Cinema
36108,56209,To Each His Own Cinema
36108,56205,To Each His Own Cinema
36108,3317,To Each His Own Cinema
36108,3556,To Each His Own Cinema
36108,223,To Each His Own Cinema
36108,5216,To Each His Own Cinema
36108,58728,To Each His Own Cinema
36108,8574,To Each His Own Cinema
36108,81749,To Each His Own Cinema
36108,16767,To Each His Own Cinema
36108,121585,To Each His Own Cinema
36108,69488,To Each His Own Cinema
36108,64992,To Each His Own Cinema
36108,15488,To Each His Own Cinema
36108,131685,To Each His Own Cinema
36108,16862,To Each His Own Cinema
36108,5602,To Each His Own Cinema
36108,20024,To Each His Own Cinema
36108,119294,To Each His Own Cinema
36108,224,To Each His Own Cinema
36108,42,To Each His Own Cinema
36108,2303,To Each His Own Cinema
36108,12453,To Each His Own Cinema
36108,20023,To Each His Own Cinema
36108,1224,To Each His Own Cinema
36108,1223,To Each His Own Cinema
36108,607,To Each His Own Cinema
58925,39009,Mr. Klein
10452,23724,Queen Margot
926893,1488028,Houria
2013,7482,The Diving Bell and the Butterfly
33302,70221,The Girl from Paris
1000492,19066,All Your Faces
65647,22306,Father
988402,1453110,Humanist Vampire Seeking Consenting Suicidal Person
41201,21768,The Illusionist
183836,1167069,The Brats
262391,225142,Serial (Bad) Weddings
20200,93533,Narco
20200,54291,Narco
1110358,133398,Yannick
734438,2747004,Family Feud
9564,11201,Asterix and Obelix vs. Caesar
547258,1167069,Play
1233208,931761,Santosh
5967,24882,The Umbrellas of Cherbourg
852046,78207,Athena
599377,14597,Lux Æterna
6077,47786,13 Tzameti
14626,9888,Beau Travail
13713,78489,Jean-Philippe
61697,37163,Carom Shots
280391,2408,Animal Kingdom: Let's Go Ape
14765,52342,The Last Deadly Mission
59507,96927,Four Lovers
85545,932317,Elles
336804,1128442,Mustang
342878,58324,One Wild Moment
1044741,7288,Out of Season
928381,567996,Restless
575479,236889,An Easy Girl
818721,225407,Visions
43619,73654,Leaving
102207,4275,HOUBA! On the Trail of the Marsupilami
1365378,1167069,The American Dream
589980,146484,Would I Lie to You: The Beginning
589980,146481,Would I Lie to You: The Beginning
10656,59,Subway
746333,1186076,Superwho?
1217483,81786,Treasure Hunters: On the Tracks of Khufu
99770,64575,Asterix & Obelix: God Save Britannia
334299,65569,Caprice
11482,3556,The Tenant
450179,48514,Problemos
337674,10491,Elle
20220,34613,1001 Nights
21776,8373,Cash Truck
321507,544108,L'Emprise
14645,64909,Santa Claus Is a Stinker
902,2419,The City of Lost Children
902,13680,The City of Lost Children
330764,107490,The Brand New Testament
575458,96627,Farewell to the Night
43873,38393,César
2335,21647,Taxi 4
2882,20718,Hunting & Gathering
323020,27221,Bis
43950,129937,Amer
43950,129938,Amer
544510,431148,"Cyrano, My Love"
1716,1650,The Last Metro
1079310,2292518,Holy Cow
960057,1369186,Maria into Life
960057,582612,Maria into Life
943134,1320870,The Animal Kingdom
37652,4275,Didier
550738,66856,Spycies
550738,2537523,Spycies
11227,59,Angel-A
48693,53914,The Mother and the Whore
775,11523,A Trip to the Moon
457955,1818213,The Night Eats the World
377798,78226,Les Naufragés
27614,121588,Poltergay
13492,18184,Frontier(s)
1001274,2184226,Night Call
337703,935705,The Red Turtle
671039,52342,Rogue City
25355,21678,Irma Vep
121936,35959,Happiness Never Comes Alone
898673,53708,Passages
97365,17496,Rust and Bone
764686,73654,The Divide
896485,52342,Overdose
1787,19069,Les Biches
9385,24530,The Twelve Tasks of Asterix
9385,24531,The Twelve Tasks of Asterix
586810,2070443,Mars Express
513302,1254045,Minuscule 2: Mandibles from Far Away
513302,1207661,Minuscule 2: Mandibles from Far Away
1034940,2493291,All-Time High
1958,4387,8 Women
38012,126476,Fanfan
8072,3776,Alphaville
51447,4387,Trophy Wife
461615,1207953,MFKZ
461615,1832456,MFKZ
760,11195,The Mad Adventures of Rabbi Jacob
914206,146438,The Beast
4974,4387,Five Times Two
360638,238400,The Student and Mister Henri
374465,222686,Things to Come
576002,2220223,Alice
2462,24380,Hibernatus
17961,19069,Torment
4710,3776,Masculin Féminin
462979,35962,Brillantissime
94196,1001073,Zarafa
94196,71506,Zarafa
22623,11201,My New Partner III
221902,56209,"Two Days, One Night"
221902,45138,"Two Days, One Night"
55317,18565,Don't Take God's Children for Wild Geese
15152,67717,"OSS 117: Cairo, Nest of Spies"
1361622,147040,Honeymoon Crasher
19123,38507,La Chèvre
34279,112197,Cineman
1001684,72255,Niki
10870,67716,Lucky Luke and the Daltons
8265,37627,Welcome to the Sticks
1667,18525,March of the Penguins
19095,30956,A Virgin Among the Living Dead
487631,72611,Adoration
136294,27221,The Perfect Date
136294,146000,The Perfect Date
11156,48583,Coco Before Chanel
1063879,3662751,Infested
248611,77008,Mea Culpa
103328,27977,Holy Motors
37533,83046,White Wedding
42044,127491,Shoah
925714,54222,La Syndicaliste
35712,83046,Secret Things
12089,25182,The Tall Blond Man with One Black Shoe
1180702,1428168,Nice Girls
5729,793,L'Âge d'or
451713,73654,An Impossible Love
451618,8789,Barbara
988361,544752,Shepherds
9389,57557,Renaissance
691214,932161,Pacifiction
44132,130313,The Beast
10227,5763,PlayTime
248705,64909,The Visitors: Bastille Day
172106,25735,Jappeloup
12517,72611,Calvaire
33701,37626,French Fried Vacation 2
56520,37626,Tandem
127856,1051327,Augustine
1108354,51483,Kali: Avenging Angel
18457,24886,Dead Weight
18457,44554,Dead Weight
4558,9730,Orpheus
840111,149265,Scarlet
926516,121588,Happy 50
956964,1930032,Consent
325516,1167069,Robin Hood: The True Story
995746,1605612,Rosalie
1802,19069,La Cérémonie
52726,9740,Gervaise
21946,52343,Counter Investigation
1829,1650,The Story of Adèle H.
40978,135616,Emmanuelle 4
40978,70171,Emmanuelle 4
955569,108552,Arthur: Malediction
730769,544655,Some Like It Rare
382591,1119418,Two Is a Family
1672,18563,The Professional
869617,1863380,Friendzone
168055,225890,Love Is in the Air
256913,229568,Quantum Love
962309,14606,Second Tour
845140,1402420,Kitchen Brigade
371865,95901,Slack Bay
71157,64210,Polisse
2721,27436,Z
4727,39138,Le Gendarme de Saint-Tropez
24183,56209,La Promesse
24183,45138,La Promesse
852427,69987,Kompromat
959098,49870,Autumn and the Black Jaguar
408509,1068048,Orphan
959092,18184,Mayhem!
964960,107730,The Taste of Things
794842,65569,Diary of a Fleeting Affair
84427,146438,House of Pleasures
61296,11983,Stavisky...
489418,19066,In Safe Hands
2266,90,Paris Je T'aime
2266,21768,Paris Je T'aime
2266,5877,Paris Je T'aime
2266,5140,Paris Je T'aime
2266,5216,Paris Je T'aime
2266,21681,Paris Je T'aime
2266,21771,Paris Je T'aime
2266,21126,Paris Je T'aime
2266,6220,Paris Je T'aime
2266,11218,Paris Je T'aime
2266,16927,Paris Je T'aime
2266,1357,Paris Je T'aime
2266,13235,Paris Je T'aime
2266,1071,Paris Je T'aime
2266,21683,Paris Je T'aime
2266,21678,Paris Je T'aime
2266,2163,Paris Je T'aime
2266,8574,Paris Je T'aime
2266,1224,Paris Je T'aime
2266,1223,Paris Je T'aime
2266,21769,Paris Je T'aime
437739,1746421,The Mansion
638965,133398,Mandibles
680952,2110800,Josep
498248,49870,Mia and the White Lion
272435,48583,Gemma Bovery
38883,121588,Protect and Serve
915931,1051327,Revoir Paris
262551,1186076,Babysitting
262551,1067317,Babysitting
467673,18184,Budapest
184352,143593,Tom at the Farm
445,6011,Caché
141581,114953,Nous York
141581,130663,Nous York
921452,64210,Jeanne du Barry
2546,15389,Zazie dans le Métro
726684,1565301,Miraculous World: Shanghai - The Legend of Ladydragon
63322,19069,Inspector Lavardin
246320,59031,The Three Brothers: The Return
246320,41029,The Three Brothers: The Return
246320,41878,The Three Brothers: The Return
57194,69681,The Inheritor
792614,2961514,Mr. Blake at Your Service!
1108336,2223326,Wild Diamond
1006917,2128823,The Lost Patient
13741,67714,2 Alone in Paris
13741,48514,2 Alone in Paris
893369,1180423,Jack Mimoun & the Secrets of Val Verde
893369,1366244,Jack Mimoun & the Secrets of Val Verde
745589,555905,Villa Caprice
43617,59031,Madame Irma
43617,586746,Madame Irma
248507,37627,Superchondriac
415010,234199,Ravenous
75996,20789,Waiter!
14654,76910,In Paris
384727,56405,The Ideal
374464,236889,Planetarium
490462,548759,A Bigger World
4034,34613,That Man from Rio
462148,1596075,Love Addict
46025,51445,Maléfique
962543,1625850,The Worst Ones
962543,1625851,The Worst Ones
18940,67716,Secrets of State
15915,146438,The Pornographer
4946,40235,The Swimming Pool
728878,43993,The Time of Secrets
343702,21769,The Sweet Escape
270920,20442,Bodybuilder
8841,17386,The Class
592480,1177758,Alice and the Mayor
66129,61985,The Tuche Family
330298,119498,The Lady in the Car with Glasses and a Gun
547539,229568,Sweetheart
1277872,17387,Enzo
484638,1449623,15 Minutes of War
107059,144519,Payoff
468212,56229,Above the Law
468212,1858842,Above the Law
393717,84439,The Crew
61222,72299,Home
60175,11201,The Under-Gifted
484747,1916259,Little Tickles
484747,112765,Little Tickles
1600,1126,The Double Life of Véronique
823951,1002647,November
570128,34262,Wide Load
54554,51483,Scorpion
2841,2419,A Very Long Engagement
803,11983,Night and Fog
19268,84425,So Happy Together
19268,84426,So Happy Together
19548,84818,The Restaurant
337676,17458,"Mektoub, My Love: Canto Uno"
21198,59611,House of Voices
366564,66842,Comment c'est loin
366564,1265647,Comment c'est loin
394161,43993,The Outsider
40180,34580,The Night Caller
778,5763,Monsieur Hulot's Holiday
515841,583851,I Am Not an Easy Man
10516,39138,The Gendarme and the Creatures from Outer Space
2528,19069,Madame Bovary
11986,37451,Betty Blue
330770,17627,Evolution
948050,1713252,In His Shadow
54083,3776,Film Socialisme
54563,11983,"Muriel, or the Time of Return"
749004,68813,Petite Maman
44448,133271,Untamable Angelique
659954,2496508,Azor
15383,3831,Army of Shadows
11540,54222,Arsène Lupin
59145,84439,The Assault
1112466,1385600,The Balconettes
9045,27436,Amen.
11421,69371,C.R.A.Z.Y.
1235610,1277829,Mercato
57539,35585,The Pariah
736500,113610,Retirement Home
209282,76832,Violette
1178518,2011928,Better Days
1178518,2011927,Better Days
46991,151166,An Affair of Love
259872,1003968,Skin. Like. Sun.
259872,229033,Skin. Like. Sun.
250349,121588,Barbecue
99343,137427,Next Floor
11912,24389,The Tattoo
1000563,2453912,The Lost Boys
10363,9740,Purple Noon
499,6817,Cléo from 5 to 7
42722,73153,The Nun
29130,88820,The Demoniacs
510460,72319,Paris Pigalle
238781,64205,24 Days
477489,227238,Just a Breath Away
571650,233480,Paradise Beach
179109,9888,Bastards
852436,232899,Let Her Kill You
8773,1650,Love at Twenty
8773,139091,Love at Twenty
8773,2801,Love at Twenty
8773,19789,Love at Twenty
8773,543794,Love at Twenty
269148,84426,Samba
269148,84425,Samba
132332,2559,Manon
60430,39243,Love at the Top
527729,47826,Asterix: The Secret of the Magic Potion
527729,1397397,Asterix: The Secret of the Magic Potion
949903,1609158,Apaches: Gang of Paris
61415,3776,Meetin' WA
660006,228090,Madame Claude
14555,77005,Sagan
706503,1188208,Lost Bullet
298459,72319,Next Time I'll Aim for the Heart
18497,41040,Exiles
1143019,24886,The Infallibles
11490,45138,The Child
11490,56209,The Child
1003504,2032919,We Will Go
17350,35959,The Brice Man
380622,238384,Staying Vertical
554311,146438,Zombi Child
62363,34630,The Annuity
314402,17496,Dheepan
133698,8392,A Perfect Plan
432068,84425,C'est la vie!
432068,84426,C'est la vie!
52761,24530,Daisy Town
1277884,1362014,Leave One Day
11444,38507,The Closet
595867,76910,On a Magical Night
592798,1622992,The Bare Necessity
25518,35208,La Belle Verte
5544,11983,Hiroshima Mon Amour
13739,72005,Quatre étoiles
1000094,583379,Le Clan
46978,23393,Maîtresse
1154312,109124,Speak Out
719463,1366957,Haute Couture
753756,1564258,Connectés
12504,40235,The Outsider
1083300,2115677,Oldies But Goodies
14400,69987,The Heir Apparent: Largo Winch
10572,65631,Michel Vaillant
975762,3195061,Sugar and Stars
888003,201,The Book of Solutions
52710,3776,Detective
283701,229263,3 Hearts
42536,29720,Napoleon
382598,1067317,Full Speed
780,11572,The Passion of Joan of Arc
659983,125977,Appearances
39681,123186,Seven Days
964876,139818,The World Upside Down
221667,146438,Saint Laurent
451500,4275,Christmas & Co.
21427,38507,The Valet
382511,77008,Penny Pincher!
62134,44554,Paparazzi
41975,19069,Story of Women
918044,76910,Winter Boy
467675,1081484,Memoir of War
21435,37626,French Fried Vacations 3: Friends Forever
98205,646785,War Witch
13726,18209,A Secret
8075,3776,Weekend
14283,78012,The Red Violin
405931,18525,March of the Penguins 2: The Next Step
159967,17623,The Nun
442266,225890,La Colle
11042,38516,The Barbarian Invasions
525916,2049127,Christ(Off)
1047223,1698768,The Vourdalak
745608,54170,Employee of the Month
68280,1021434,Requiem for a Killer
206408,17520,Chinese Puzzle
50237,231783,Tarzoon: Shame of the Jungle!
50237,146219,Tarzoon: Shame of the Jungle!
4202,2801,Danton
953735,2518571,Marinette
21348,87429,Kirikou and the Sorceress
22500,80260,Gandahar
48034,19866,Little White Lies
4680,35585,Two Men in Town
14653,2245,Happily Ever After
967582,1186075,3 Days Max
761,11201,The Wing or the Thigh?
622469,123186,Mafia Inc.
72852,95901,Hadewijch
1093,15389,Elevator to the Gallows
303483,46295,Once in a Lifetime
648,9730,Beauty and the Beast
69517,18563,Death of a Corrupt Man
603204,9888,Stars at Noon
170689,129433,Möbius
613367,74114,Papi Sitter
5590,24882,Donkey Skin
10268,64534,You Are So Beautiful
37653,41029,The Three Brothers
37653,59031,The Three Brothers
925459,113736,On the Edge
582206,58255,The Best Is Yet to Come
582206,57558,The Best Is Yet to Come
61711,2559,The Truth
408033,225890,Tamara
26614,11528,La Chienne
29111,88820,Requiem for a Vampire
9421,38507,The Dinner Game
936374,1165288,Rascals
82046,592938,The Count of Monte Cristo
474331,133398,Keep an Eye Out
496967,136168,Atlantics
523936,1223236,Meander
64345,48995,The Legend of Frenchie King
340361,74118,Florida
52077,37627,Nothing to Declare
1001292,1347832,Ghost Trail
36324,39138,Squeak-squeak
4708,9740,Is Paris Burning?
676705,2549422,Pil's Adventures
121730,258942,Big is Beautiful
157160,6817,Documenteur
1063872,21769,Wow!
399031,6011,Happy End
214210,17387,Eastern Boys
65229,68813,Tomboy
371492,1548355,Tomorrow
371492,19119,Tomorrow
827,2559,Diabolique
894958,1133587,Merry Christmas
40411,64205,Hold-up
2767,27977,The Lovers on the Bridge
56415,52342,A Gang Story
280511,147042,Fastlife
126319,126599,Ernest & Celestine
126319,126597,Ernest & Celestine
126319,1092607,Ernest & Celestine
4482,35137,French Twist
469274,1186076,City Hunter
9929,24530,Asterix and Cleopatra
9929,24531,Asterix and Cleopatra
427,5763,Mon Oncle
621744,2381743,Two of Us
586940,550481,I Lost My Body
10347,56401,Dobermann
19562,34613,The Magnificent One
58058,37633,Elisa
64252,137495,Fruits of Passion
729720,78226,The Last Mercenary
1152014,1562548,A Little Something Extra
52366,20718,Lucie Aubrac
1000866,109889,The Marching Band
398920,136745,He Even Has Your Eyes
62981,18209,Deadly Circuit
64567,21175,Dead Tired
334878,24891,Blind Date
793723,84439,Sentinelle
458302,544034,"Remi, Nobody's Boy"
35436,14606,The Villain
139156,24886,Stars 80
139156,20674,Stars 80
452188,1364491,Daddy Cool
313055,1402420,Discount
85160,935840,Slaughterhouse
428558,35904,Nobody's Perfect!
17684,82307,Chouchou
617986,8373,Three Days and a Life
9597,4586,Vidocq
853332,1399842,Rebel
853332,1399841,Rebel
56497,40235,Three Men to Kill
245692,67717,The Search
515818,20074,Yao
967585,1186076,Alibi.com 2
90228,548816,Yoyo
17486,81964,Sister Smile
