tmdb_movie_id,tmdb_actor_id,movie_title,character,cast_order
102899,21127,Ant-Man,Paxton,4
102899,53650,Ant-Man,Sam Wilson / Falcon,5
102899,20750,Ant-Man,Maggie Lang,6
102899,1360010,Ant-Man,Cassie Lang,7
102899,454,Ant-Man,Luis,8
102899,83854,Ant-Man,Kurt,9
948,9221,Halloween,Loomis,0
948,8944,Halloween,Laurie,1
948,11787,Halloween,Annie,2
948,15500,Halloween,Lynda,3
948,11786,Halloween,Brackett,4
948,15503,Halloween,Lindsey,5
948,15505,Halloween,Tommy,6
948,15506,Halloween,Bob,7
948,15508,Halloween,Marion,8
948,13392,Halloween,Graveyard Keeper,9
335977,3,Indiana Jones and the Dial of Destiny,Indiana Jones,0
335977,1023483,Indiana Jones and the Dial of Destiny,Helena,1
335977,1019,Indiana Jones and the Dial of Destiny,Dr. Voller,2
335977,467645,Indiana Jones and the Dial of Destiny,Klaber,3
335977,2074238,Indiana Jones and the Dial of Destiny,Hauke,4
335977,3810691,Indiana Jones and the Dial of Destiny,Teddy,5
335977,13014,Indiana Jones and the Dial of Destiny,Basil Shaw,6
335977,3131,Indiana Jones and the Dial of Destiny,Renaldo,7
335977,650,Indiana Jones and the Dial of Destiny,Marion,8
335977,655,Indiana Jones and the Dial of Destiny,Sallah,9
6557,25541,27 Dresses,Jane Nichols,0
6557,11006,27 Dresses,Kevin Doyle,1
6557,50463,27 Dresses,Tess Nichols,2
6557,20750,27 Dresses,Casey,3
6557,12833,27 Dresses,George,4
6557,404,27 Dresses,Maureen,5
6557,50464,27 Dresses,Hal Nichols,6
6557,1214403,27 Dresses,Trent,7
6557,50466,27 Dresses,Pedro,8
6557,78080,27 Dresses,Gina the Goth,9
600,8654,Full Metal Jacket,Pvt. Joker,0
600,2059,Full Metal Jacket,Animal Mother,1
600,7132,Full Metal Jacket,Pvt. Pyle,2
600,8655,Full Metal Jacket,Gny. Sgt. Hartman,3
600,8656,Full Metal Jacket,Eightball,4
600,8657,Full Metal Jacket,Rafterman,5
600,3229,Full Metal Jacket,Pvt. Cowboy,6
600,8658,Full Metal Jacket,Lt. Touchdown,7
600,8659,Full Metal Jacket,Lt. Lockhart,8
600,8660,Full Metal Jacket,Crazy Earl,9
577922,1117313,Tenet,Protagonist,0
577922,11288,Tenet,Neil,1
577922,1133349,Tenet,Kat,2
577922,11181,Tenet,Sator,3
577922,78921,Tenet,Priya,4
577922,3895,Tenet,Crosby,5
577922,42993,Tenet,Fay,6
577922,204468,Tenet,Wheeler,7
577922,238130,Tenet,Volkov,8
577922,1227717,Tenet,Mahir,9
22309,9777,The Fighting Temptations,Darrin Hill,0
22309,14386,The Fighting Temptations,Lilly,1
22309,51944,The Fighting Temptations,Lucius,2
22309,61663,The Fighting Temptations,Maryann Hill,3
22309,82587,The Fighting Temptations,Miles Smoke,4
22309,17859,The Fighting Temptations,Reverend Lewis,5
22309,61010,The Fighting Temptations,Paulina Pritchett,6
22309,35701,The Fighting Temptations,Bill,7
22309,148704,The Fighting Temptations,Alma,8
22309,41689,The Fighting Temptations,Nancy Stringer,9
1835,10158,"Farewell, My Lovely",Philip Marlowe,0
1835,44079,"Farewell, My Lovely",Mrs. Grayle,1
1835,14502,"Farewell, My Lovely",Nulty,2
1835,19335,"Farewell, My Lovely",Mrs. Florian,3
1835,2516,"Farewell, My Lovely",Brunette,4
1835,5048,"Farewell, My Lovely",Billy Rolfe,5
1835,41224,"Farewell, My Lovely",Moose Malloy,6
1835,16525,"Farewell, My Lovely",Nick,7
1835,16483,"Farewell, My Lovely",Jonnie,8
1835,19337,"Farewell, My Lovely",Amthor,9
438695,10297,Sing 2,Buster Moon (voice),0
438695,368,Sing 2,Rosita (voice),1
438695,1245,Sing 2,Ash (voice),2
438695,1303037,Sing 2,Johnny (voice),3
438695,21127,Sing 2,Mr. Crystal (voice),4
438695,1540615,Sing 2,Meena (voice),5
438695,208519,Sing 2,Gunter (voice),6
438695,1997030,Sing 2,Porsha Crystal (voice),7
438695,17039,Sing 2,Norman (voice),8
438695,1083010,Sing 2,Nooshy (voice),9
595149,21045,Death of Me,Christine,0
595149,216986,Death of Me,Neil,1
595149,210454,Death of Me,Samantha,2
595149,2134839,Death of Me,Madee,3
595149,1906318,Death of Me,Kanda,4
595149,2802354,Death of Me,Nathida,5
595149,1673827,Death of Me,Dr. Anuman,6
595149,2802357,Death of Me,Cabbie,7
595149,2079103,Death of Me,Capt. Kriang Krai,8
595149,2802358,Death of Me,Chef,9
10607,35690,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Ashtray,0
10607,9562,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Loc Dog,1
10607,66131,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Dashiki,2
10607,27590,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Preach,3
10607,2535,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Ashtray's Mother,4
10607,98298,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Ashtray's Father,5
10607,66132,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Sister Williams,6
10607,1214127,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Crazy Legs,7
10607,1897,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Officer Self Hatred,8
10607,62066,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Rufus,9
1891,2,The Empire Strikes Back,Luke Skywalker,0
1891,3,The Empire Strikes Back,Han Solo,1
1891,4,The Empire Strikes Back,Princess Leia,2
1891,3799,The Empire Strikes Back,Lando Calrissian,3
1891,6,The Empire Strikes Back,C-3PO,4
1891,24342,The Empire Strikes Back,Darth Vader,5
1891,24343,The Empire Strikes Back,Chewbacca,6
1891,130,The Empire Strikes Back,R2-D2,7
1891,7908,The Empire Strikes Back,Yoda (Voice),8
1891,12248,The Empire Strikes Back,Obi-Wan Kenobi,9
9757,776,Norbit,Norbit / Rasputia / Mr. Wong,0
9757,9030,Norbit,Kate Thomas,1
9757,53256,Norbit,Big Jack Latimore,2
9757,58924,Norbit,Earl Latimore,3
9757,58925,Norbit,Blue Latimore,4
9757,9777,Norbit,Deion Hughes,5
9757,62842,Norbit,Pope Sweet Jesus,6
9757,58926,Norbit,Lord Have Mercy,7
9757,58927,Norbit,Abe the Tailor,8
9757,58474,Norbit,Giovanni,9
7445,2219,Brothers,Capt. Sam Cahill,0
7445,131,Brothers,Tommy Cahill,1
7445,524,Brothers,Grace Cahill,2
7445,9880,Brothers,Hank Cahill,3
7445,51544,Brothers,Elsie Cahill,4
7445,54479,Brothers,Isabelle Cahill,5
7445,967376,Brothers,Maggie Cahill,6
7445,115730,Brothers,Private Joe Willis,7
7445,5365,Brothers,Major Cavazos,8
7445,36662,Brothers,Cassie Willis,9
107,976,Snatch,Turkish,0
107,1116,Snatch,Brick Top,1
107,1115,Snatch,Tommy,2
107,287,Snatch,Mickey O'Neil,3
107,1117,Snatch,Avi,4
107,1119,Snatch,Vinny,5
107,1120,Snatch,Sol,6
107,1121,Snatch,Franky Four Fingers,7
107,1118,Snatch,Boris The Blade,8
107,980,Snatch,Bullet Tooth Tony,9
8467,206,Dumb and Dumber,Lloyd Christmas,0
8467,8447,Dumb and Dumber,Harry Dunne,1
8467,34485,Dumb and Dumber,Mary Swanson,2
8467,8437,Dumb and Dumber,Helen Swanson,3
8467,7867,Dumb and Dumber,Nicholas Andre,4
8467,76131,Dumb and Dumber,J.P. Shay,5
8467,5170,Dumb and Dumber,Joe Mentaliano,6
8467,44042,Dumb and Dumber,Detective Dale,7
8467,153459,Dumb and Dumber,Karl Swanson,8
8467,1074689,Dumb and Dumber,Bobby,9
799583,73968,The Ministry of Ungentlemanly Warfare,Maj. Gus March-Phillips,0
799583,1222992,The Ministry of Ungentlemanly Warfare,Marjorie Stewart,1
799583,64295,The Ministry of Ungentlemanly Warfare,Anders Lassen - 'The Danish Hammer',2
799583,1807132,The Ministry of Ungentlemanly Warfare,Freddy 'The Buzz' Alvarez,3
799583,2130,The Ministry of Ungentlemanly Warfare,Brigadier Gubbins - 'M',4
799583,61363,The Ministry of Ungentlemanly Warfare,Capt. Geoffrey Appleyard,5
799583,1114487,The Ministry of Ungentlemanly Warfare,Henry Hayes,6
799583,205923,The Ministry of Ungentlemanly Warfare,Richard Heron,7
799583,1844,The Ministry of Ungentlemanly Warfare,Heinrich Luhr,8
799583,1014931,The Ministry of Ungentlemanly Warfare,Lt. Cmdr. Ian Fleming,9
508943,1277188,Luca,Luca Paguro (voice),0
508943,1774679,Luca,Alberto Scorfano (voice),1
508943,2990400,Luca,Giulia Marcovaldo (voice),2
508943,1874693,Luca,Ercole Visconti (voice),3
508943,52792,Luca,Daniela Paguro (voice),4
508943,2990412,Luca,Massimo Marcovaldo (voice),5
508943,84407,Luca,Lorenzo Paguro (voice),6
508943,21198,Luca,Ciccio (voice),7
508943,3129608,Luca,Guido (voice),8
508943,7543,Luca,Signora Marsigliese (voice),9
1126166,13240,Flight Risk,Daryl Booth,0
1126166,70904,Flight Risk,Madolyn Harris,1
1126166,17052,Flight Risk,Winston,2
1126166,15050,Flight Risk,Van Sant (voice),3
1126166,2714088,Flight Risk,Hassan (voice),4
1126166,85142,Flight Risk,Coleridge (voice),5
1126166,4606072,Flight Risk,Janine (voice),6
1126166,2535429,Flight Risk,Rescue Worker #1,7
1126166,2128127,Flight Risk,Hassan,8
1126166,5191418,Flight Risk,Bush Pilot (voice),9
24747,8767,Bobby Jones: Stroke of Genius,Bobby Jones,0
24747,4174,Bobby Jones: Stroke of Genius,Mary Malone Jones,1
24747,18325,Bobby Jones: Stroke of Genius,Walter Hagen,2
24747,56890,Bobby Jones: Stroke of Genius,O.B. Keeler,3
24747,18992,Bobby Jones: Stroke of Genius,Harry Vardon,4
24747,29934,Bobby Jones: Stroke of Genius,Big Bob Jones,5
24747,35517,Bobby Jones: Stroke of Genius,Clara Jones,6
24747,55494,Bobby Jones: Stroke of Genius,Little Bobby (6 / 8),7
24747,72705,Bobby Jones: Stroke of Genius,Jimmy Maiden,8
24747,3392072,Bobby Jones: Stroke of Genius,Young Alexa,9
36915,7447,Heaven's Prisoners,Dave Robicheaux,0
36915,6473,Heaven's Prisoners,Annie Robicheaux,1
36915,21315,Heaven's Prisoners,Bubba Rocque,2
36915,10742,Heaven's Prisoners,Claudette Rocque,3
36915,31140,Heaven's Prisoners,Robin Gaddis,4
36915,6198,Heaven's Prisoners,Minos P. Dautrieve,5
36915,107009,Heaven's Prisoners,Batist,6
36915,132433,Heaven's Prisoners,Alafair,7
36915,60023,Heaven's Prisoners,Didi Giancano,8
36915,130744,Heaven's Prisoners,Jerry Falgout,9
98566,1163622,Teenage Mutant Ninja Turtles,Leonardo,0
98566,64295,Teenage Mutant Ninja Turtles,Raphael,1
98566,15034,Teenage Mutant Ninja Turtles,Donatello,2
98566,80352,Teenage Mutant Ninja Turtles,Michelangelo,3
98566,19537,Teenage Mutant Ninja Turtles,April O'Neil,4
98566,21200,Teenage Mutant Ninja Turtles,Vern Fenwick,5
98566,886,Teenage Mutant Ninja Turtles,Eric Sacks,6
98566,13645,Teenage Mutant Ninja Turtles,Splinter,7
98566,9656,Teenage Mutant Ninja Turtles,Leonardo (voice),8
98566,4252,Teenage Mutant Ninja Turtles,Splinter (voice),9
43575,8872,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,Toy Taker / Mr. Cuddles the Teddy Bear (voice),0
43575,45923,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,Rudolph / Mrs. Claus / Dolly / Peggy the Pig / Female Cardinal / Tooth Fairy / Rocking Horse / Adina (voice),1
43575,8944,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,Queen Camilla (voice),2
43575,3037,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,Scoop the Snowman (voice),3
43575,74363,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,Hermey / Yukon Cornelius / Boomerang / Coach Comet / Duck (voice),4
43575,26089,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,Santa Claus / Bumble (voice),5
43575,2038206,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,Clarice (voice),6
43575,89552,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,King Moonracer / Reindeer #1 (voice),7
43575,89551,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,Elf Foreman (voice),8
43575,1221529,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,Hank (voice),9
623958,150802,The Bay of Silence,Will,0
623958,18182,The Bay of Silence,Rosalind,1
623958,1248,The Bay of Silence,Milton,2
623958,20671,The Bay of Silence,Pierre Laurent,3
623958,2506,The Bay of Silence,Vivian,4
623958,2389487,The Bay of Silence,Florence,5
623958,2389488,The Bay of Silence,Harriet,6
623958,1969730,The Bay of Silence,Candy,7
623958,2389489,The Bay of Silence,Lena,8
623958,6692,The Bay of Silence,Marcia,9
1724,819,The Incredible Hulk,Bruce Banner,0
1724,882,The Incredible Hulk,Betty Ross,1
1724,3129,The Incredible Hulk,Emil Blonsky,2
1724,227,The Incredible Hulk,General 'Thunderbolt' Ross,3
1724,1462,The Incredible Hulk,Samuel Sterns,4
1724,15232,The Incredible Hulk,Leonard,5
1724,68277,The Incredible Hulk,Major Kathleen Sparr,6
1724,68278,The Incredible Hulk,General Joe Greller,7
1724,19137,The Incredible Hulk,Voice of The Incredible Hulk / Security Guard,8
1724,1215283,The Incredible Hulk,Stanley,9
645710,115440,The Voyeurs,Pippa,0
645710,1029934,The Voyeurs,Thomas,1
645710,1452045,The Voyeurs,Seb,2
645710,1583307,The Voyeurs,Julia,3
645710,1200669,The Voyeurs,Ari,4
645710,3228980,The Voyeurs,Joni,5
645710,88929,The Voyeurs,Dr. Sato,6
645710,2091816,The Voyeurs,Sam,7
645710,2780098,The Voyeurs,Mere,8
645710,3228979,The Voyeurs,Model #1,9
44896,85,Rango,Rango / Lars (voice),0
44896,52848,Rango,Beans (voice),1
44896,13726,Rango,Mayor (voice),2
44896,2440,Rango,Rattlesnake Jake (voice),3
44896,17140,Rango,Priscilla (voice),4
44896,658,Rango,Roadkill (voice),5
44896,17401,Rango,Doc / Merrimack / Mr. Snuggles (voice),6
44896,5048,Rango,Balthazar (voice),7
44896,18082,Rango,Spirit of the West (voice),8
44896,5538,Rango,Bad Bill (voice),9
141052,880,Justice League,Batman / Bruce Wayne,0
141052,73968,Justice League,Superman / Clark Kent,1
141052,9273,Justice League,Lois Lane,2
141052,90633,Justice League,Wonder Woman / Diana Prince,3
141052,132157,Justice League,The Flash / Barry Allen,4
141052,117642,Justice League,Aquaman / Arthur Curry,5
141052,1313559,Justice League,Cyborg / Victor Stone,6
141052,16940,Justice League,Alfred,7
141052,2882,Justice League,Martha Kent,8
141052,935,Justice League,Queen Hippolyta,9
718821,2230991,Twisters,Kate,0
718821,83271,Twisters,Tyler,1
718821,1560244,Twisters,Javi,2
718821,1602972,Twisters,Boone,3
718821,16307,Twisters,Cathy,4
718821,145133,Twisters,Ben,5
718821,1535218,Twisters,Lily,6
718821,1829245,Twisters,Jeb,7
718821,934289,Twisters,Addy,8
718821,1466581,Twisters,Praveen,9
14,1979,American Beauty,Lester Burnham,0
14,516,American Beauty,Carolyn Burnham,1
14,2155,American Beauty,Jane Burnham,2
14,8210,American Beauty,Ricky Fitts,3
14,8211,American Beauty,Angela Hayes,4
14,8212,American Beauty,Buddy Kane,5
14,19,American Beauty,Barbara Fitts,6
14,2955,American Beauty,Colonel Fitts,7
14,2154,American Beauty,Jim Olmeyer,8
14,8213,American Beauty,Jim Berkley,9
33477,30111,"Bud Abbott and Lou Costello Meet the Killer, Boris Karloff",Casey Edwards,0
33477,29642,"Bud Abbott and Lou Costello Meet the Killer, Boris Karloff",Freddie Phillips,1
33477,2922,"Bud Abbott and Lou Costello Meet the Killer, Boris Karloff",Swami Talpur,2
33477,96065,"Bud Abbott and Lou Costello Meet the Killer, Boris Karloff",Angela Gordon,3
33477,54940,"Bud Abbott and Lou Costello Meet the Killer, Boris Karloff",Jeff Wilson,4
33477,94991,"Bud Abbott and Lou Costello Meet the Killer, Boris Karloff",Betty Crandall,5
33477,8240,"Bud Abbott and Lou Costello Meet the Killer, Boris Karloff",Melton,6
33477,3262,"Bud Abbott and Lou Costello Meet the Killer, Boris Karloff",Insp. Wellman,7
33477,83822,"Bud Abbott and Lou Costello Meet the Killer, Boris Karloff",T. Hanley Brooks,8
33477,85902,"Bud Abbott and Lou Costello Meet the Killer, Boris Karloff",Amos Strickland,9
441168,109783,From Straight A's to XXX,Miriam Weeks,0
441168,1723911,From Straight A's to XXX,Jolie,1
441168,21624,From Straight A's to XXX,Don,2
441168,1210485,From Straight A's to XXX,Dora,3
441168,1772357,From Straight A's to XXX,Amy,4
441168,1254925,From Straight A's to XXX,Amanda,5
441168,1695689,From Straight A's to XXX,Jen,6
441168,1887188,From Straight A's to XXX,Roxy,7
441168,1759435,From Straight A's to XXX,Mrs. Harcharan Weeks,8
441168,46898,From Straight A's to XXX,Dr. Kevin Weeks,9
620,1532,Ghostbusters,Peter Venkman,0
620,707,Ghostbusters,Ray Stantz,1
620,10205,Ghostbusters,Dana Barrett,2
620,1524,Ghostbusters,Egon Spengler,3
620,8872,Ghostbusters,Louis Tully,4
620,8873,Ghostbusters,Janine Melnitz,5
620,7676,Ghostbusters,Walter Peck,6
620,8874,Ghostbusters,Winston Zeddemore,7
620,562314,Ghostbusters,Gozer,8
620,8875,Ghostbusters,Mayor,9
1319951,1853909,40 Acres,Hailey Freeman,0
1319951,2431619,40 Acres,Emanuel Freeman,1
1319951,154647,40 Acres,Galen,2
1319951,2187027,40 Acres,Dawn,3
1319951,2959945,40 Acres,Raine,4
1319951,1879411,40 Acres,Danis Freeman,5
1319951,4885328,40 Acres,Cookie,6
1319951,108895,40 Acres,Augusta Taylor,7
1319951,181247,40 Acres,Felix Freeman,8
1319951,1436519,40 Acres,Skinny Masked Drifter,9
13056,56614,Punisher: War Zone,Frank Castle / The Punisher,0
13056,17287,Punisher: War Zone,"Billy ""The Beaut"" Russoti / Jigsaw",1
13056,35551,Punisher: War Zone,Angela Donatelli,2
13056,5414,Punisher: War Zone,Paul Budiansky,3
13056,6806,Punisher: War Zone,"James Russoti / ""Loony Bin Jim"" / ""LBJ""",4
13056,6066,Punisher: War Zone,Martin Soap,5
13056,4201,Punisher: War Zone,Linus Lieberman / Micro,6
13056,1366972,Punisher: War Zone,Grace Donatelli,7
13056,7013,Punisher: War Zone,"Carmine ""Pittsy"" Gazzera",8
13056,4134,Punisher: War Zone,"""Ink"" Gazzera",9
3933,85,Corpse Bride,Victor Van Dort (voice),0
3933,1283,Corpse Bride,Corpse Bride (voice),1
3933,1639,Corpse Bride,Victoria Everglot (voice),2
3933,30364,Corpse Bride,Nell Van Dort / Hildegarde (voice),3
3933,34900,Corpse Bride,William Van Dort / Mayhew / Paul the Head Waiter (voice),4
3933,34901,Corpse Bride,Maudeline Everglot (voice),5
3933,3926,Corpse Bride,Finis Everglot (voice),6
3933,20766,Corpse Bride,Barkis Bittern (voice),7
3933,113,Corpse Bride,Pastor Galswells (voice),8
3933,3796,Corpse Bride,Elder Gutknecht (voice),9
377,11163,A Nightmare on Elm Street,Lt. Donald Thompson,0
377,13652,A Nightmare on Elm Street,Marge Thompson,1
377,5141,A Nightmare on Elm Street,Nancy Thompson,2
377,13656,A Nightmare on Elm Street,Tina Gray,3
377,13657,A Nightmare on Elm Street,Rod Lane,4
377,85,A Nightmare on Elm Street,Glen Lantz,5
377,12826,A Nightmare on Elm Street,Dr. King,6
377,13660,A Nightmare on Elm Street,Sergeant Parker,7
377,5139,A Nightmare on Elm Street,Fred Krueger,8
377,7401,A Nightmare on Elm Street,Teacher,9
165,521,Back to the Future Part II,Marty McFly / Marty McFly Junior / Marlene McFly,0
165,1062,Back to the Future Part II,Doctor Emmett Brown,1
165,1063,Back to the Future Part II,Lorraine,2
165,1065,Back to the Future Part II,Biff Tannen / Griff,3
165,1951,Back to the Future Part II,Jennifer,4
165,1072,Back to the Future Part II,Strickland,5
165,1952,Back to the Future Part II,George McFly,6
165,1953,Back to the Future Part II,3-D,7
165,1954,Back to the Future Part II,Match,8
165,11673,Back to the Future Part II,Skinhead,9
273248,2231,The Hateful Eight,Major Marquis Warren,0
273248,6856,The Hateful Eight,John 'The Hangman' Ruth,1
273248,10431,The Hateful Eight,Daisy Domergue,2
273248,27740,The Hateful Eight,Sheriff Chris Mannix,3
273248,76961,The Hateful Eight,Bob,4
273248,3129,The Hateful Eight,Oswaldo Mobray,5
273248,147,The Hateful Eight,Joe Gage,6
273248,6905,The Hateful Eight,General Sandy Smithers,7
273248,87312,The Hateful Eight,O. B. Jackson,8
273248,1133063,The Hateful Eight,Minnie,9
1287536,2803791,Dora and the Search for Sol Dorado,Dora,0
1287536,3767332,Dora and the Search for Sol Dorado,Diego,1
1287536,5272401,Dora and the Search for Sol Dorado,Naiya,2
1287536,5374936,Dora and the Search for Sol Dorado,Sonny,3
1287536,2596174,Dora and the Search for Sol Dorado,Beetle,4
1287536,86498,Dora and the Search for Sol Dorado,Boots (voice),5
1287536,1257819,Dora and the Search for Sol Dorado,Camila,6
1287536,49818,Dora and the Search for Sol Dorado,Mango (voice),7
1287536,2521631,Dora and the Search for Sol Dorado,Abuela,8
1287536,2224756,Dora and the Search for Sol Dorado,Sabrina,9
454640,58224,The Angry Birds Movie 2,Red (voice),0
454640,54415,The Angry Birds Movie 2,Chuck (voice),1
454640,62862,The Angry Birds Movie 2,Bomb (voice),2
454640,168452,The Angry Birds Movie 2,Zeta (voice),3
454640,19278,The Angry Birds Movie 2,Leonard (voice),4
